usps,congress,year,cd,R_isoa,R_isop,R_LIC,R_SCC,R_mean,R_harm,R_dyn,pop_hull,A_hull,IP_d,obj_ip_dist,obj_polsby,obj_lic,obj_scc,obj_inertia_a,obj_inertia_p,obj_mean_radius,obj_harm_radius,obj_dyn_radius,obj_axis,obj_exchange,obj_hull_pop,obj_hull_area,obj_rohrbach
IN,114,2010,2,57492.15636811495,83874.24145201461,39319.387531727145,66091.99845274068,40623.737747561885,23903.882717218312,43838.53140195953,807917,12570241838.327873,45584.09506643648,1.1419388376023207,0.46985081577865145,0.4677311482353524,0.7566924977682605,0.8338328052421721,1.0495019519736024,0.9434903426066525,1.2025694120123531,0.9273370328074969,0.38206343276900473,0.8204840315837756,0.8811276405868425,0.8260825261509867,0.7203622217582013
IN,114,2010,3,59070.28193738266,82094.93097792633,38101.74527200634,79092.33952410519,43868.17862158092,31852.622495440904,47821.00074638178,768866,12211943669.40284,42916.11623761231,1.2462242963445065,0.5177324704133458,0.41605586744551126,0.5577880983655027,0.7687936405959664,1.3690305141026935,0.8976937086437878,0.9272436193572042,0.8734446429936918,0.3737013227768002,0.7634807787997602,0.9386928281391036,0.897642006358961,0.7203663871730817
IN,114,2010,4,72526.15224242867,111203.6234242679,53636.12624530573,96944.25066967108,52031.661326690286,37701.18966730643,56564.43871656891,971253,20194998304.580933,65873.27500726476,0.9968572338918894,0.42535485849941473,0.5469221773206672,0.559686921115393,0.8236967370719817,0.9147769732434418,0.929256666590751,0.961854955804241,0.9066426756386633,0.3640238096393957,0.7935803062891463,0.7394201098992744,0.8182675452754556,0.7083504062884415
IN,114,2010,5,39997.476137900616,67543.82921471182,27552.447944255884,53504.24768949756,28491.3707022987,21658.30556717857,30898.05760822145,968376,6472120876.568998,33407.735098005076,1.084009623710933,0.35066612936669184,0.47452074668282745,0.5588415031196372,0.8140973880552426,0.937669645421713,0.9358968499814014,0.9233750076578842,0.9153483680453478,0.18721204222277046,0.770808008673917,0.7452776607433477,0.7765482205717344,0.7167705129560734
IN,114,2010,6,71768.6238565028,104425.20279289773,48934.19437228012,94961.51777945837,52133.17474159117,39958.199312759476,56633.91377022543,921032,18030926364.425518,73415.92870041885,0.8850991121263748,0.47234419571297337,0.464895826854524,0.5711812504981968,0.8050044743724997,0.7506745892642273,0.917760130182477,0.8980462719898592,0.8960722864969985,0.2894011228921265,0.7810749622583625,0.7840531056467094,0.8974310067455864,0.7250353772182756
IN,114,2010,7,15875.785921509478,22056.28888520165,11716.252581802522,17155.17001874045,10908.14611417927,7907.664066212632,11623.844834399742,771811,846858651.0320407,13634.44079236364,1.054254556773739,0.5180904479398912,0.544636801379936,0.8564074071252463,0.93644754644184,1.0981088966532542,0.9702709489056609,1.0038227337794061,0.9657627094731412,0.6854910767821172,0.8842277694900267,0.932931766974039,0.9349952666265472,0.8296886937899464
IN,114,2010,8,77926.57900395623,168043.61360859365,45319.69925045541,124478.5623135993,64035.24113809258,40143.379768517116,71048.17211334198,835100,22322575783.538177,87925.32787408913,0.8024522474361414,0.21504393478252548,0.33822274991755225,0.39190616434901343,0.5940690724690674,0.5432305281145305,0.8112884678183883,0.9706031162960399,0.7755641110718895,0.10220270344365132,0.6532669545065711,0.8606813555262843,0.8546273531423333,0.6016443342065034
IN,114,2010,9,61195.76795280254,101661.74589546974,37606.17117848584,86141.60352191972,47023.284146766084,34862.74065542798,51526.645002444224,840114,14283310622.829756,72712.37649812392,0.7620099341711167,0.36234948691485824,0.3776377999101617,0.5046809066464132,0.7192031418603568,0.5288145058524749,0.8675952642496881,0.8776672000294191,0.8397973999140139,0.16167292378867226,0.7220933391538535,0.8586084745641663,0.8236899555228461,0.6375980027934174
IA,114,2010,1,100027.72761135169,184607.8005279173,61024.37416039054,143617.61887321994,75338.5893978348,54086.73603207933,82139.05963270056,1029902,44178584907.00835,86461.85016005454,1.0474745053269832,0.2935896286056347,0.37219099620610185,0.48509339525531997,0.7415065317850669,1.0173486031986774,0.8851393724504434,0.9246973930172486,0.8611041423769727,0.7256541481686402,0.7405626312641244,0.7394373445240421,0.7115065090791732,0.5866441758447576
IA,114,2010,2,101253.5652648552,172402.42218660496,51144.606080787365,168337.4262128393,82388.0698270836,51766.25163769607,91256.10920494165,1071532,39189721595.090744,106397.78110288443,0.8616389769989965,0.3449323458534591,0.2551402798621698,0.36179226944571313,0.6155546358752275,0.6621614793583891,0.8193222269305623,0.9779881878787857,0.7845730356233146,0.19220786755123523,0.7082639479573114,0.7107804526603032,0.8218609444085618,0.5668841811242817
IA,114,2010,3,85436.00967614684,122405.699387082,51981.54056111553,111065.92621679397,62806.12137614826,48145.373558595384,68139.59761739813,792428,26976909612.954018,74147.29395730731,1.0432616270389108,0.4871678649305399,0.3701829229770093,0.5917254207538474,0.7860452625070078,0.7033894234138793,0.9068756123782619,0.8872712304554751,0.886597278409783,0.08500786045900402,0.7636583827110746,0.9611119243641063,0.8500404418863002,0.7126427454772559
IA,114,2010,4,137271.76549706727,202588.42283105085,95610.30282705156,179934.35726668537,97797.53730885625,62436.254864518334,105884.53046283996,896914,65735026339.961426,140096.23884267107,0.8871607645985917,0.4591273790987312,0.4851175081572529,0.5820150900271446,0.8403545176303953,0.7452861298811745,0.9357547526208608,1.099295319641897,0.9167136674652481,0.3048951896401386,0.8182652370079058,0.8491014746118357,0.9005658413228681,0.7590906050640487
KS,114,2010,1,208599.5167617942,320159.96712495317,122276.78684109024,275729.75561050285,157777.19130774718,115955.71806743483,171230.92604337313,899086,155154517821.98853,195757.65544846127,0.96481073335858,0.4245145134352565,0.34360655462248857,0.5723468859587759,0.7452035432004772,0.8229256383277738,0.8814096851084859,0.8994792160248696,0.8614222691124088,0.21465609397199875,0.7435864560496817,0.7949005990528158,0.8810733043247203,0.6540859407029492
KS,114,2010,2,108775.77524509051,183622.69550686353,59499.12777162797,170744.28633661644,94653.6368837408,66216.6231802239,104970.02367526028,1256812,49207434415.781944,105087.47861648374,0.9371924867820592,0.35092285795730144,0.29919671716643276,0.405856041355434,0.5356777793569573,0.71396334466898,0.7661320355370699,0.8213630507027819,0.7327433643587445,0.12183285202424593,0.588379144109218,0.5701696037275265,0.755411383014361,0.6162716446980238
KS,114,2010,3,25191.328836387947,37180.232721076085,16762.43115495988,28934.393982652706,17654.165686579603,12845.459783483111,19044.139228633718,712691,2282922396.143971,16461.796006195545,1.3855475814007085,0.45906897855104384,0.4427635493870733,0.7580072729939106,0.8341802681564655,1.7033678478347851,0.9512893173436857,0.9805538011484549,0.9353512507684019,0.2930790925522953,0.7832815485227176,0.9946793210521812,0.8732948078374996,0.7599340875868223
KS,114,2010,4,108956.75330449203,171495.7033558843,60431.726133295684,146834.00697492712,90924.26007942787,40927.116841689916,99373.5153740121,788453,43337587453.59258,40961.37734296912,2.4083920518444955,0.4036470843836678,0.3076250458078783,0.5506238343016746,0.5945823573134376,3.5660275547260682,0.7988828886028266,1.3311071205668772,0.7752977121490102,0.27114525310061394,0.6182901990067288,0.904225109169475,0.8605843597013587,0.6302350291792603
KY,114,2010,1,101739.09502859076,280701.8112841244,56961.74120812131,205195.68133970918,101838.72733475402,57109.943140026684,116032.21257767674,1180054,46310864062.76494,131890.926253708,0.6984262201256307,0.13136670608995704,0.31346623826994013,0.24583250593777015,0.38377159197492744,0.4227133333978991,0.66601444389071,0.8907301376499254,0.6200037248995767,0.12252886211069038,0.5481865015953246,0.6124846829043417,0.7021707416134764,0.4536189398182208
KY,114,2010,2,77743.91425627614,225367.23892341572,44439.879782951204,125341.35040373528,60286.730797946235,38036.379808636324,66886.59865542414,1089831,28076474933.99857,89090.76353248022,0.7900986230719597,0.11900117169150931,0.3267480055815299,0.3847193822230648,0.6806119253138538,0.5893418262530645,0.8597128337338273,1.0219678456179477,0.8218873447250756,0.4126992748637215,0.7371876817799196,0.6674970706467332,0.6763011064676725,0.4961643285939819
KY,114,2010,3,16643.23288806443,26999.089749117433,11393.437744199522,22325.443668988508,11809.03715483337,8636.920903302247,12821.188547390591,741688,1014649766.2126777,13854.698006937831,1.087647609417699,0.379994346669042,0.46863442366235347,0.5557445136338243,0.8104257520847985,1.0866604292576671,0.9395760591287187,0.9634934182215935,0.9178979618400899,0.43381493716893166,0.8073383556763195,0.9647398906278651,0.8576480285103781,0.7613232736065694
KY,114,2010,4,60833.21940191759,165666.52006788983,26750.192951388784,130867.69246415315,61762.35806000055,39364.355191471615,70941.29867643263,1047769,16967679532.940758,80878.49895324251,0.6810128417627226,0.1348379378509018,0.19336249290522634,0.21608106511262126,0.36620374772453784,0.34904695877386666,0.6566374872196392,0.7726942192501257,0.6063545884140286,0.2645632788267647,0.5363516509699732,0.6915923261711312,0.6851868524297674,0.4469382173131565
KY,114,2010,5,96751.30523574521,193266.938376983,53238.300790553396,137259.70698127482,74746.455337377,54657.3435918297,81186.65671116415,906607,35716432904.28805,103394.50037881958,0.8472410247795813,0.2506100779244006,0.3027852437462759,0.4968525583599953,0.710645859343587,0.6767485325117241,0.8629288153669781,0.88507141838309,0.8426693103552478,0.29807923028068417,0.7190543888150305,0.8014111958103125,0.8233707973598223,0.609156176505225
KY,114,2010,6,59824.185059994736,142861.33916705934,41204.64421683328,73008.14775453325,42396.18904612975,32082.338332071493,45738.85004297728,800097,14801437052.511248,38756.79622896941,1.3975794458218325,0.17535742067806015,0.47439352706896043,0.6714457384798788,0.8530173276137221,1.6581250379251469,0.9407163930843284,0.9323538770892952,0.9248611824550289,0.5159868489856799,0.8364479776926977,0.9029067725538279,0.7596255655177072,0.6341889289195579
LA,114,2010,1,68622.46491024134,377790.8481138882,24716.62732912788,94807.25659115092,61781.622885621946,47270.32426309397,65730.09673581015,1510247,21467331826.922855,51877.7389445115,1.197658104216481,0.03299360430168957,0.12973160506230996,0.5239012904522145,0.5014845831023627,1.1368122116579706,0.740484108435546,0.7258514298347846,0.7382221035638871,0.42420635674965623,0.5878037807580992,0.4866170897872997,0.6891351957821668,0.3985363963469114
LA,114,2010,2,34795.49008958441,142837.79685638862,14255.441819334623,73845.98554009879,38575.9616623209,23982.54344823897,43680.572046749105,1599737,9842965093.569588,50177.30891799751,0.627860519827511,0.05934165164079394,0.1678477207459198,0.22202001817941378,0.2967023231024087,0.2474686579094802,0.601332861021426,0.7254336923163051,0.5632739189111785,0.047485043560067025,0.4313133095677417,0.4680406841874633,0.386429117767219,0.424696369099804
LA,114,2010,3,80223.23187173101,187996.6730129853,48129.764486729095,123860.45387244518,64771.46192989198,41839.48591504721,72448.95198150216,789833,22168597269.659367,72373.29029228608,1.0036202600947233,0.18209582170023764,0.3599375574105421,0.4195029061143235,0.5962132122227211,0.7896568925402931,0.8257055343145193,0.9587024089471354,0.7829842905068561,0.06521132147675779,0.6479442113472482,0.9488929938354057,0.9120359699658541,0.5969360390356266
LA,114,2010,4,103030.23287803828,249773.82043306038,55111.732387036136,166002.49566294614,92836.77625202795,63663.65393420982,101907.99747695061,1243787,51137027482.11798,111770.54618625675,0.8346125126579652,0.17015140108063095,0.2861269482797257,0.3852122845469332,0.5130070242126015,0.5387563545481625,0.7398665129455287,0.8091762450872674,0.7148936112866697,0.1489990664752922,0.5432683876276411,0.6106214327694373,0.6521443800958054,0.5305133616395976
LA,114,2010,5,110822.7499218264,343110.66707797366,68521.77730497616,173552.26372272015,89012.72731827361,50251.81080195664,99258.95513687843,1273657,49526070952.7155,132844.6795563809,0.7553223575908137,0.1043252428738786,0.38229568255978436,0.4077531073317267,0.6190183032161423,0.5074804008098056,0.8300142632080686,1.1026741937577234,0.7894856224448548,0.47190441724782795,0.72997077456548,0.590564806694424,0.7790652658141373,0.5714853338429559
LA,114,2010,6,60394.72553917801,221449.2922847534,26537.74047976572,82976.72203710384,50120.03061783468,38738.77621612041,54058.68337359521,1243100,18943129026.882046,46057.43197418563,1.187262842027435,0.07437884508392688,0.19307669733714647,0.5297676997278609,0.6203041292598219,1.1453342824472394,0.8033345124319377,0.7795125638745125,0.7899844633935815,0.24357893461329927,0.6574590742514661,0.6277515887700105,0.6049175426724557,0.3844981023637877
ME,114,2010,1,54583.65404382693,244157.61880947565,24854.248570767766,95807.49990872454,53241.33065383584,34293.7120985254,58172.89484858962,826668,12697596311.27565,60802.97653179035,0.8128030951573322,0.04997866482848766,0.20733664347174385,0.3245833188015802,0.4399430445165241,0.5589299620165199,0.6834747037499695,0.7958259795120572,0.6634786186382522,0.13930191788136026,0.512601327881211,0.8004906443699285,0.7371460936424972,0.4296673894507365
ME,114,2010,2,155076.6455470905,468089.015871253,103338.83614615047,216930.63190866684,108054.06571952748,88274.03589762519,116938.37538527706,863310,80221491300.01874,128707.38638139558,1.0909139871551115,0.10975792707452241,0.4440525164012155,0.5110354571475595,0.8796890779292824,0.9856126452298909,0.9567842697661992,0.8783819838425587,0.9377225167420647,0.2732993376866053,0.8080837594378416,0.7684481819971969,0.9417853663743367,0.6908981313094605
MD,114,2010,1,59715.9544355806,284041.42174261314,24968.060420730108,120473.53912032393,62446.61690159347,37168.10949235449,70466.60725064906,3249257,15639493035.743227,85315.03510711023,0.6337418500718188,0.04419950446679598,0.17481909081064675,0.24569562237537776,0.36249897969071715,0.35016839383986986,0.6375147008063331,0.8033224617983896,0.5992278892643437,0.12191635603124863,0.4728952881932746,0.22286541200034346,0.7163214524865804,0.34275006307277583
MD,114,2010,2,17635.88737960066,99751.43911583158,5214.916403251205,40122.44828261961,20011.76570630695,11225.910081067097,22459.14538189216,1933248,2232058203.6562552,23451.29357691501,0.6808917883127722,0.03125764782057822,0.0874379703965288,0.19320563187266873,0.3188368148747215,0.43170530337925883,0.587517284862158,0.7854992268887054,0.5552506716667976,0.35369817654654806,0.4359356079570536,0.3676682970834575,0.437762938723849,0.24473052361729414
MD,114,2010,3,16232.172166436085,97144.8698273453,4182.684714912148,32718.501766505648,20504.635089317417,15452.991625237019,22130.116460587553,2295767,2696621776.474667,25977.287307844545,0.5657576380634569,0.027919879492324235,0.06639830268317315,0.2461310837590712,0.26883791958870756,0.30030375559470857,0.5277561909207148,0.5252113170088875,0.5186542525754856,0.6949203077913387,0.33473568631555695,0.3073608950734112,0.30696094001816987,0.2585963359928647
MD,114,2010,4,16149.887583679387,52047.24052787359,7507.837080733292,30299.00912423452,16369.175673694961,12618.380081657771,17622.23286382366,1131176,1401681472.6536505,20882.37137513087,0.7002244510408268,0.09628166451352856,0.21611786698719962,0.28410714471188636,0.42327365838290165,0.4377954520071543,0.6577357306852469,0.6399350581916239,0.6480276996715546,0.2581363108679397,0.4866930572734954,0.6306507563809699,0.5845740695340009,0.4019444218166418
